country,city,institution,lat,lon
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Portugal,Lisbon,Univ Lisbon,38.7077507,-9.1365919
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Amsterdam,KNAW Meertens Inst,52.3730796,4.8924534
Turkey,Istanbul,Ozyegin Univ,41.0766019,29.052495
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Haven,Yale Univ,37.8989003,-97.7828272
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Amsterdam,KNAW Meertens Inst,52.3730796,4.8924534
China,Xiamen,Xiamen Univ,24.4801069,118.0853479
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Norway,Drammen,Univ Coll Southeast Norway,59.6964936,10.175642
Belgium,Brussels,Vrije Univ Brussel,50.8550018,4.3512334
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Int Max Planck Res Sch,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616
China,Hong Kong,Univ Hong Kong,22.2793278,114.1628131
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,HAN Univ Appl Sci,51.8425749,5.8389606
Netherlands,Nijmegen,Sint Maartensklin,51.8425749,5.8389606
Netherlands,Nijmegen,HAN Univ Appl Sci,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Sittard,Fontys Univ Appl Sci,50.9974235,5.8666627
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Belgium,Antwerp,Univ Antwerp,51.2211097,4.3997081
Belgium,Antwerp,Univ Antwerp,51.2211097,4.3997081
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Commun Alignment Brain & Behav Team,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Canada,Victoria,Univ Victoria,48.4283182,-123.364953
Canada,Victoria,Univ Victoria,48.4283182,-123.364953
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Canada,Victoria,Univ Victoria,48.4283182,-123.364953
Italy,Genoa,Univ Genoa,44.40726,8.9338624
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Italy,Rome,Natl Res Council CNR Italy,41.8933203,12.4829321
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Portugal,Evora,Univ Evora,38.5707742,-7.9092808
Portugal,Lisbon,Univ Lisbon,38.7077507,-9.1365919
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Portugal,Lisbon,INESC ID,38.7077507,-9.1365919
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,KNAW Meertens Inst,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Language Interact Consortium,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Scotland,Edinburgh,Univ Edinburgh,55.9533456,-3.1883749
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Royal Netherlands Acad Arts & Sci,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Germany,Aachen,Rhein Westfal TH Aachen,50.776351,6.083862
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
South Africa,Pretoria,Univ South Africa UNISA,-25.7459277,28.1879101
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Ghana,Cape Coast,Univ Cape Coast,5.107467,-1.2430793
Ghana,Winneba,Univ Educ Winneba,5.35006,-0.62134
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Indonesia,Semarang,Semarang State Univ,-6.9903988,110.4229104
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,NovoLearning BV,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Norway,Drammen,Univ South Eastern Norway,59.6964936,10.175642
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Groningen,Univ Groningen,53.2190652,6.5680077
Netherlands,Rotterdam,Erasme Univ Hosp,51.9244424,4.47775
Netherlands,Amsterdam,Vrije Univ Amsterdam Med Ctr,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Nashville,Vanderbilt Univ,36.1622767,-86.7742984
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Groningen,Univ Groningen,53.2190652,6.5680077
Netherlands,Groningen,Univ Groningen,53.2190652,6.5680077
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,Nivel Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Sweden,Boras,Univ Boras,57.721083899999996,12.9407407
Netherlands,Nijmegen,Erasmusplein 1,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Turkey,Istanbul,Ozyegin Univ,41.0766019,29.052495
Germany,Berlin,Free Univ Berlin,52.5170365,13.3888599
Germany,Berlin,Free Univ Berlin,52.5170365,13.3888599
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
USA,Ann Arbor,Univ Michigan,42.2813722,-83.7484616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Ann Arbor,Univ Michigan,42.2813722,-83.7484616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Spain,Bilbao,Basque Sci Fdn,43.2630018,-2.9350039
Canada,Edmonton,Univ Alberta,53.5462055,-113.491241
USA,Pittsburgh,Univ Pittsburgh,40.4416941,-79.9900861
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Ann Arbor,Michigan Language Assessment,42.2813722,-83.7484616
Turkiye,Istanbul,Ozyegin Univ,41.0766019,29.052495
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Italy,Rome,Sapienza Univ Rome,41.8933203,12.4829321
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,State College,Penn State Univ,40.7944504,-77.8616386
USA,State College,Penn State Univ,40.7944504,-77.8616386
England,Birmingham,Univ Birmingham,52.4796992,-1.9026911
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684
Taiwan,Hsinchu,Natl Chiao Tung Univ,24.8066333,120.9686833
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
South Africa,Potchefstroom,North West Univ,-26.7150922,27.1013887
Germany,Dortmund,TU Dortmund Univ,51.5142273,7.4652789
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606
Italy,Rome,Natl Res Council CNR Italy,41.8933203,12.4829321
USA,New York,NYU,40.7127281,-74.0060152
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Belgium,Leuven,Katholieke Univ Leuven,50.879202,4.7011675
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Meertens Inst Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Meertens Inst,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Sweden,Stockholm,Stockholm Univ,59.3251172,18.0710935
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
France,Paris,ParisTech,48.8588897,2.320041
Belgium,Brussels,Katholieke Univ Leuven,50.8550018,4.3512334
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Belgium,Brussels,Vrije Univ Brussel,50.8550018,4.3512334
Belgium,Leuven,Katholieke Univ Leuven,50.879202,4.7011675
Belgium,Leefdaal,Hertwinkel 2,50.847321,4.5913344
Belgium,Leuven,Katholieke Univ Leuven,50.879202,4.7011675
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,Nottingham,Univ Nottingham,52.9534193,-1.1496461
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
China,Fujian,Xiamen Univ,26.193218,118.2208721
China,Beijing,Beijing Int Studies Univ,40.190632,116.412144
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Canada,Edmonton,Univ Alberta,53.5462055,-113.491241
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Norway,Drammen,Univ South Eastern Norway,59.6964936,10.175642
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,NIVEL Netherlands Inst Hlth Serv Res,51.8425749,5.8389606
Norway,Notodden,Univ South Eastern Norway,59.6871024,9.1508082
Scotland,Edinburgh,Univ Edinburgh,55.9533456,-3.1883749
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Rotterdam,Erasmus Univ,51.9244424,4.47775
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Ann Arbor,Univ Michigan,42.2813722,-83.7484616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Ann Arbor,Univ Michigan,42.2813722,-83.7484616
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684
Scotland,Edinburgh,Univ Edinburgh,55.9533456,-3.1883749
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Germany,Wurzburg,Univ Wurzburg,49.7933723,9.9309779
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL,52.0809856,5.127684
Norway,Drammen,Univ South Eastern Norway,59.6964936,10.175642
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,Berkeley,Univ Calif Berkeley,37.8708393,-122.272863
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Wageningen,Wagening Univ,51.9750995,5.6636754
South Korea,Seoul,Sookmyung Womens Univ,37.5666791,126.9782914
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Australia,Sydney,Western Sydney Univ,-33.8698439,151.2082848
Australia,Sydney,Western Sydney Univ,-33.8698439,151.2082848
Canada,Edmonton,Univ Calgary,53.5462055,-113.491241
Canada,Edmonton,Univ Calgary,53.5462055,-113.491241
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,London,UCL,51.5074456,-0.1277653
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,Birmingham,Univ Birmingham,52.4796992,-1.9026911
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Germany,Augsburg,Univ Augsburg,48.3668041,10.8986971
USA,Austin,Univ Texas Austin,30.2711286,-97.7436995
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,KNAW Meertens Inst,52.3730796,4.8924534
USA,Gainesville,Univ Florida,29.6519684,-82.3249846
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,Birmingham,Univ Birmingham,52.4796992,-1.9026911
Germany,Cologne,Univ Cologne,50.938361,6.959974
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
USA,Los Angeles,Univ Calif Los Angeles,34.0536909,-118.242766
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Locat Acad Med Ctr,52.3730796,4.8924534
Netherlands,Amsterdam,Qual Care,52.3730796,4.8924534
Netherlands,Amsterdam,POB 22660,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606
Sweden,Lund,Lund Univ,55.7029296,13.1929449
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
USA,San Diego,Univ Calif San Diego,32.7174202,-117.162772
Scotland,Edinburgh,Univ Edinburgh,55.9533456,-3.1883749
France,Aix En Provence,Orkis,43.5298424,5.4474738
France,Avignon,Avignon Univ,43.9492493,4.8059012
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
France,Avignon,Avignon Univ,43.9492493,4.8059012
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839
USA,Urbana,Univ Illinois,40.1117174,-88.207301
USA,Urbana,Univ Illinois,40.1117174,-88.207301
USA,Baltimore,Johns Hopkins Univ,39.2908816,-76.610759
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Leiden,Leiden Univ,52.1518157,4.4811089
Germany,Bonn,Univ Bonn,50.735851,7.10066
USA,Columbus,Ohio State Univ,39.9622601,-83.0007065
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Groningen,Univ Groningen,53.2190652,6.5680077
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Norway,Drammen,Univ South Eastern Norway,59.6964936,10.175642
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606
Austria,Graz,Graz Univ Technol,47.0708678,15.4382786
France,Paris,Univ Sorbonne Nouvelle,48.8588897,2.320041
France,Paris,Univ Paris Saclay,48.8588897,2.320041
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Austria,Graz,Forsch Stelle Osterreich Deutsch,47.0708678,15.4382786
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616
Netherlands,Tilburg,Elisabeth Tweesteden Hosp,51.5856184,5.0660616
Netherlands,Den Bosch,Jeroen Bosch Hosp,51.6889387,5.303116
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen Med Ctr,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Sweden,Boras,Univ Boras,57.721083899999996,12.9407407
Netherlands,Nijmegen,Erasmusplein 1,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Den Bosch,Ctr Tandzorg,51.6889387,5.303116
Germany,Frankfurt,Max Planck Inst Empir Aesthet,50.1106444,8.6820917
Australia,Adelaide,Univ South Australia,-34.9281805,138.5999312
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Germany,Hamburg,Helmut Schmidt Univ,53.550341,10.000654
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
England,York,Univ York,53.9590555,-1.0815361
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Ctr Brain Cognit & Behav,51.8425749,5.8389606
England,Oxford,Univ Oxford,51.7520131,-1.2578499
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen Med Ctr,51.8425749,5.8389606
Netherlands,Utrecht,NIVEL Netherlands Inst Hlth Serv Res,52.0809856,5.127684
Sweden,Boras,Univ Boras,57.721083899999996,12.9407407
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
USA,Princeton,Princeton Univ,40.3496953,-74.6597376
USA,Storrs,Univ Connecticut,41.8056456,-72.2541329
Netherlands,Rotterdam,Erasmus Univ,51.9244424,4.47775
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616
Netherlands,Nijmegen,Language Interact Consortium,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606
Spain,San Sebastian,BCBL Basque Ctr Cognit Brain & Language,43.3224219,-1.9838889
USA,State College,Penn State Univ,40.7944504,-77.8616386
USA,State College,Penn State Univ,40.7944504,-77.8616386
Switzerland,Zurich,Univ Zurich,47.3744489,8.5410422
